"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US13051003000","Census Tract 30, Chatham County, Georgia","1720","315",
"1400000US13051003301","Census Tract 33.01, Chatham County, Georgia","1750","269",
"1400000US13051003302","Census Tract 33.02, Chatham County, Georgia","2161","947",
"1400000US13051003400","Census Tract 34, Chatham County, Georgia","4219","540",
"1400000US13051003501","Census Tract 35.01, Chatham County, Georgia","2503","408",
"1400000US13051003502","Census Tract 35.02, Chatham County, Georgia","3502","659",
"1400000US13051003601","Census Tract 36.01, Chatham County, Georgia","3986","761",
"1400000US13051003602","Census Tract 36.02, Chatham County, Georgia","5042","794",
"1400000US13051003700","Census Tract 37, Chatham County, Georgia","2185","329",
"1400000US13051003800","Census Tract 38, Chatham County, Georgia","3201","515",
"1400000US13051003900","Census Tract 39, Chatham County, Georgia","3682","877",
"1400000US13051004001","Census Tract 40.01, Chatham County, Georgia","4268","511",
"1400000US13051004002","Census Tract 40.02, Chatham County, Georgia","3238","808",
"1400000US13051004100","Census Tract 41, Chatham County, Georgia","2242","416",
"1400000US13051004207","Census Tract 42.07, Chatham County, Georgia","3115","436",
"1400000US13051004208","Census Tract 42.08, Chatham County, Georgia","4565","612",
"1400000US13051004209","Census Tract 42.09, Chatham County, Georgia","3665","620",
"1400000US13051004210","Census Tract 42.10, Chatham County, Georgia","4892","819",
"1400000US13051004211","Census Tract 42.11, Chatham County, Georgia","4734","634",
"1400000US13051004212","Census Tract 42.12, Chatham County, Georgia","6045","584",
"1400000US13051004300","Census Tract 43, Chatham County, Georgia","2734","356",
"1400000US13051004400","Census Tract 44, Chatham County, Georgia","2592","526",
"1400000US13051004500","Census Tract 45, Chatham County, Georgia","4367","854",
"1400000US13051010102","Census Tract 101.02, Chatham County, Georgia","4641","479",
"1400000US13051010200","Census Tract 102, Chatham County, Georgia","4693","695",
"1400000US13051010502","Census Tract 105.02, Chatham County, Georgia","4558","1165",
"1400000US13051010503","Census Tract 105.03, Chatham County, Georgia","1727","451",
"1400000US13051010504","Census Tract 105.04, Chatham County, Georgia","3989","451",
"1400000US13051010601","Census Tract 106.01, Chatham County, Georgia","4182","584",
