"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0400000US13","Georgia","10940407","*****",
"1400000US13051004300","Census Tract 43; Chatham County; Georgia","2605","310",
"1400000US13051004400","Census Tract 44; Chatham County; Georgia","2581","542",
"1400000US13051004500","Census Tract 45; Chatham County; Georgia","4137","830",
"1400000US13051010102","Census Tract 101.02; Chatham County; Georgia","3913","379",
"1400000US13051010200","Census Tract 102; Chatham County; Georgia","4186","692",
"1400000US13051010502","Census Tract 105.02; Chatham County; Georgia","4375","1091",
"1400000US13051010503","Census Tract 105.03; Chatham County; Georgia","2195","523",
"1400000US13051010504","Census Tract 105.04; Chatham County; Georgia","4890","578",
"1400000US13051010601","Census Tract 106.01; Chatham County; Georgia","4703","676",
"1400000US13051010603","Census Tract 106.03; Chatham County; Georgia","2446","509",
"1400000US13051010701","Census Tract 107.01; Chatham County; Georgia","4277","469",
"1400000US13051010702","Census Tract 107.02; Chatham County; Georgia","8072","1020",
"1400000US13051010703","Census Tract 107.03; Chatham County; Georgia","6674","959",
"1400000US13051010704","Census Tract 107.04; Chatham County; Georgia","5280","1023",
"1400000US13051010705","Census Tract 107.05; Chatham County; Georgia","4361","552",
"1400000US13051010706","Census Tract 107.06; Chatham County; Georgia","1773","667",
"1400000US13051010707","Census Tract 107.07; Chatham County; Georgia","4393","856",
"1400000US13051010801","Census Tract 108.01; Chatham County; Georgia","3821","430",
"1400000US13051010806","Census Tract 108.06; Chatham County; Georgia","6299","802",
"1400000US13051010807","Census Tract 108.07; Chatham County; Georgia","5922","1182",
"1400000US13051010810","Census Tract 108.10; Chatham County; Georgia","5839","1158",
"1400000US13051010811","Census Tract 108.11; Chatham County; Georgia","6415","620",
"1400000US13051010812","Census Tract 108.12; Chatham County; Georgia","5759","837",
"1400000US13051010813","Census Tract 108.13; Chatham County; Georgia","4969","1361",
"1400000US13051010814","Census Tract 108.14; Chatham County; Georgia","5111","775",
"1400000US13051010815","Census Tract 108.15; Chatham County; Georgia","3528","408",
"1400000US13051010816","Census Tract 108.16; Chatham County; Georgia","2351","439",
"1400000US13051010817","Census Tract 108.17; Chatham County; Georgia","4210","515",
"1400000US13051010818","Census Tract 108.18; Chatham County; Georgia","2975","723",
"1400000US13051010819","Census Tract 108.19; Chatham County; Georgia","4300","556",
"1400000US13051010820","Census Tract 108.20; Chatham County; Georgia","2560","323",
"1400000US13051010821","Census Tract 108.21; Chatham County; Georgia","2363","559",
"1400000US13051010901","Census Tract 109.01; Chatham County; Georgia","4162","753",
"1400000US13051011004","Census Tract 110.04; Chatham County; Georgia","3278","497",
"1400000US13051011005","Census Tract 110.05; Chatham County; Georgia","5470","544",
"1400000US13051011006","Census Tract 110.06; Chatham County; Georgia","3920","344",
"1400000US13051011007","Census Tract 110.07; Chatham County; Georgia","2559","865",
"1400000US13051011008","Census Tract 110.08; Chatham County; Georgia","3863","484",
"1400000US13051011104","Census Tract 111.04; Chatham County; Georgia","4533","433",
"1400000US13051011107","Census Tract 111.07; Chatham County; Georgia","3249","598",
"1400000US13051011108","Census Tract 111.08; Chatham County; Georgia","2604","255",
"1400000US13051011110","Census Tract 111.10; Chatham County; Georgia","1568","295",
"1400000US13051011111","Census Tract 111.11; Chatham County; Georgia","1785","287",
"1400000US13051011112","Census Tract 111.12; Chatham County; Georgia","2907","390",
"1400000US13051011113","Census Tract 111.13; Chatham County; Georgia","3861","1153",
"1400000US13051011114","Census Tract 111.14; Chatham County; Georgia","2120","296",
"1400000US13051011115","Census Tract 111.15; Chatham County; Georgia","2940","393",
"1400000US13051011200","Census Tract 112; Chatham County; Georgia","1659","291",
"1400000US13051011300","Census Tract 113; Chatham County; Georgia","2140","430",
"1400000US13051011400","Census Tract 114; Chatham County; Georgia","1814","307",
"1400000US13051011500","Census Tract 115; Chatham County; Georgia","2757","442",
"1400000US13051011600","Census Tract 116; Chatham County; Georgia","2256","447",
"1400000US13051011700","Census Tract 117; Chatham County; Georgia","3246","394",
"1400000US13051011800","Census Tract 118; Chatham County; Georgia","2015","216",
"1400000US13051011900","Census Tract 119; Chatham County; Georgia","1789","289",
"1400000US13051980000","Census Tract 9800; Chatham County; Georgia","0","14",
"1400000US13051990000","Census Tract 9900; Chatham County; Georgia","0","14",
"1400000US13053020100","Census Tract 201; Chattahoochee County; Georgia","1755","213",
"1400000US13053020201","Census Tract 202.01; Chattahoochee County; Georgia","2837","78",
"1400000US13053020203","Census Tract 202.03; Chattahoochee County; Georgia","2224","225",
"1400000US13053020205","Census Tract 202.05; Chattahoochee County; Georgia","1432","217",
"1400000US13053020206","Census Tract 202.06; Chattahoochee County; Georgia","639","34",
"1400000US13055010100","Census Tract 101; Chattooga County; Georgia","2386","335",
"1400000US13055010201","Census Tract 102.01; Chattooga County; Georgia","3047","363",
"1400000US13055010202","Census Tract 102.02; Chattooga County; Georgia","3589","478",
"1400000US13055010300","Census Tract 103; Chattooga County; Georgia","2600","358",
"1400000US13055010401","Census Tract 104.01; Chattooga County; Georgia","2274","321",
"1400000US13055010402","Census Tract 104.02; Chattooga County; Georgia","2543","400",
"1400000US13055010501","Census Tract 105.01; Chattooga County; Georgia","2462","331",
"1400000US13055010502","Census Tract 105.02; Chattooga County; Georgia","3544","411",
"1400000US13055010600","Census Tract 106; Chattooga County; Georgia","2591","362",
"1400000US13057090101","Census Tract 901.01; Cherokee County; Georgia","5154","944",
