"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"0400000US13","Georgia","10940407","*****","5574133","7124","3401114","8546","44547","2713","495388","2852","7534","1070","504292","10321","913399","14790","514230","9518","399169","9489",
"1400000US13021013603","Census Tract 136.03; Bibb County; Georgia","3601","464","2142","393","829","280","31","33","41","35","0","14","332","298","226","155","27","34","199","150",
"1400000US13021013604","Census Tract 136.04; Bibb County; Georgia","4911","477","2629","334","1843","429","0","14","189","208","0","14","29","51","221","177","8","14","213","176",
"1400000US13021013605","Census Tract 136.05; Bibb County; Georgia","6370","1087","2411","677","3154","958","0","20","366","277","0","20","165","142","274","320","89","141","185","197",
"1400000US13021013607","Census Tract 136.07; Bibb County; Georgia","2949","541","1764","375","701","360","0","14","189","202","0","14","195","274","100","74","42","54","58","45",
"1400000US13021013608","Census Tract 136.08; Bibb County; Georgia","4431","757","2592","394","1637","737","0","14","28","181","0","14","22","36","152","107","23","29","129","103",
"1400000US13021013701","Census Tract 137.01; Bibb County; Georgia","1933","265","712","231","808","199","0","14","61","57","0","14","24","41","328","175","185","162","143","67",
"1400000US13021013702","Census Tract 137.02; Bibb County; Georgia","1078","211","535","149","500","180","11","21","10","19","0","14","17","24","5","9","5","9","0","14",
"1400000US13021013800","Census Tract 138; Bibb County; Georgia","1760","312","125","61","1617","318","0","14","0","14","0","14","17","26","1","4","1","4","0","14",
"1400000US13021013900","Census Tract 139; Bibb County; Georgia","1886","453","840","400","954","228","0","14","0","14","0","14","46","95","46","31","0","14","46","31",
"1400000US13021014000","Census Tract 140; Bibb County; Georgia","3705","604","251","189","3307","638","0","14","34","49","0","14","50","70","63","65","37","56","26","30",
