GEOID,PM25_2018,PM25_2019,PM25_2020,PM25_2021,PM25_2022,PM25_mean_2018_2022,COPD_Prev,Asthma_Prev,Poverty_Rate,Pct_Black,Pct_College
13115001300,6.663636337627064,7.095454562794078,,,,6.879545450210571,9.9,10.0,,,
13115001301,,,6.9100000858306885,7.400000095367432,6.8599999904632565,7.056666723887126,9.5,11.1,13.548387096774196,7.670250896057347,12.206572769953052
13115001302,,,6.970588291392607,7.417647081262925,6.923529400545008,7.103921591066847,11.9,11.7,31.120851596743893,17.12586098935504,11.364717070851164
13115001400,6.6654377730760705,7.159446982194751,6.948847942088606,7.453456230427263,6.938248854079005,7.03308755637314,9.1,9.2,4.579370885149964,0.6099331977926228,12.296681847755368
13115001600,6.733333309491475,7.2416666348775225,7.03333334128062,7.5083333651224775,7.025000015894572,7.1083333333333325,12.3,12.5,38.12734082397004,48.72659176029963,9.350132625994695
13115001701,6.590000038880568,7.13000001173753,,,,6.8600000253090485,9.0,9.5,,,
13115001702,6.779136681728226,7.320143874600637,,,,7.049640278164432,10.3,9.9,,,
13115001703,,,6.897999992370606,7.4579999637603756,6.931999979019165,7.095999978383382,8.0,10.1,8.970702618615505,2.7256814203550888,7.201492537313432
13115001704,,,6.764516112624958,7.304301061937886,6.812903219653714,6.960573464738853,9.0,10.4,12.673415823022122,5.962458594037542,3.506017791732077
13115001705,,,7.1394736766815186,7.653947384733903,7.206578951132925,7.333333337516116,10.4,10.6,21.454940282301845,17.779164067373674,16.28036861211952
13115001706,,,6.925000011920929,7.45500003695488,6.996250027418137,7.125416692097982,11.3,10.8,14.443155452436196,2.262180974477958,9.688289806234204
13115001800,6.892592606721101,7.403703742557102,7.107407393278899,7.640740694823088,7.159259301644784,7.2407407478049945,9.8,9.6,24.56240487062405,3.5388127853881275,12.968471148126115
13115002000,6.780909104780718,7.3106060606060606,6.987272729295673,7.571515164230809,7.05909091053587,7.141878793889826,9.6,9.5,15.225246928450975,7.825880114176973,9.73044049967127
13115002100,6.820833335320155,7.295833319425583,7.041666686534882,7.543749998013179,7.062500009934108,7.152916669845581,12.8,11.4,30.029309885424993,44.585253456221196,6.851604278074866
13117130101,7.082926854854676,7.892682959393757,7.617073175383777,8.0,7.792682984980141,7.677073194922469,6.8,8.9,4.823033192737943,7.207697893972403,26.856803327391564
13117130102,7.0769231502826395,7.849999977992131,7.569230776566726,7.976923153950618,7.823077000104464,7.659230811779315,6.4,8.7,4.784081287044877,0.0,23.61275088547816
13117130103,6.948717948717949,7.715384642283122,7.4692307863480005,7.787179494515444,7.5794872137216425,7.500000017117232,6.9,9.2,8.825995807127883,1.3572770933389018,19.07643312101911
13117130104,7.319565233976944,8.09999994609667,7.913043571555096,8.217391366543977,8.115217385084733,7.933043500651484,6.3,8.5,5.4202483285577845,7.020057306590258,25.197934595524956
13117130105,7.145454580133611,7.950000047683716,7.631818121129816,8.036363688382236,7.895454623482444,7.731818212162365,8.4,9.8,12.454742939898624,2.0245842371655822,27.17450027012426
13117130201,7.001923056749197,7.757692300356352,7.538461584311265,7.926923155784607,7.601923108100891,7.5653846410604615,5.8,8.8,5.766192733017378,0.8668242710795903,24.000999000999002
13117130202,7.207142846924918,7.982142993382046,7.689285721097674,8.107142908232552,7.917857204164777,7.780714334760392,4.9,8.1,0.9713300955663482,2.7014366021236724,33.77500649519355
13117130203,7.216666678587596,8.00625013311704,7.735416670640309,8.145833392937979,7.916666706403096,7.804166716337204,5.8,8.7,6.696571611662929,2.126298960831335,23.052188968587682
13117130204,7.225925887072528,8.100000063578287,7.851851922494394,8.262962924109566,8.059259291048404,7.900000017660636,5.2,8.5,4.606661941885188,2.834978843441467,24.53452745698798
13117130205,7.280645139755741,8.122580743605091,7.825806479300222,8.245161318009899,8.090322648325275,7.912903265799246,6.4,8.9,3.7114117238987165,12.627749870084878,30.96598639455782
13117130301,6.9472222328186035,7.713888896836175,7.552777806917827,7.975000063578288,7.683333357175191,7.574444471465218,6.3,9.0,6.231530258255172,0.5111821086261981,30.88351822503962
13117130302,7.282608674920124,8.043478343797767,7.7173913665439775,8.195652256841244,7.934782629427702,7.834782654306163,4.4,7.9,1.9776159947843093,2.792567640986635,45.885803001552524
13117130303,7.4937500059604645,8.218750014901161,7.878125086426735,8.362500086426735,8.053125068545341,8.001250052452088,6.3,8.7,1.676829268292683,0.38109756097560976,26.94744688781215
13117130304,7.207142898014614,8.00714295251029,7.68214293888637,8.142857159887042,7.89642858505249,7.787142906870161,4.8,8.0,0.4832527912014664,8.381936343942677,52.127139364303176
13117130305,7.625,8.330000019073486,7.985000109672546,8.450000047683716,8.219999957084656,8.122000026702882,3.8,7.7,0.38399054792497417,1.1815093782306896,37.20128110372013
13117130306,6.999999974903307,7.863157849562795,7.447368421052632,7.9052631478560595,7.668421042592902,7.5768420871935405,5.0,7.9,10.80773606370876,1.1945392491467577,40.32171581769437
13117130307,7.254166642824809,8.025000075499216,7.75000003973643,8.224999984105429,7.970833321412404,7.8450000127156585,5.2,8.1,3.2351154313487243,0.9479386096900392,44.23377202766005
13117130403,7.127659554177142,7.957446849092524,,,,7.542553201634833,6.5,8.8,,,
13117130404,7.286666679382324,8.206666628519693,,,,7.746666653951008,3.4,7.5,,,
13117130405,7.224999976158142,8.045000028610229,,,,7.635000002384185,5.1,8.3,,,
13117130406,7.381249964237213,8.24375006556511,7.81875005364418,8.275000035762787,8.075000017881393,7.958750027418136,5.8,8.6,2.9938404240080216,5.952041107622038,30.79048023799405
13117130408,7.278571401323591,8.157142877578735,,,,7.717857139451163,7.1,8.2,,,
13117130409,7.149999989403619,7.933333343929714,7.577777730094062,8.0,7.761111127005683,7.684444438086615,6.4,8.6,14.571026722925456,6.718924972004479,17.335243553008596
13117130410,7.3333333068423805,8.250000052981907,7.784615424963144,8.269230750890879,8.04615385715778,7.936666678567218,6.2,8.8,6.457367106671423,8.341857029207866,36.73116793365584
13117130411,,,7.75,8.200000063578289,7.993333371480306,7.981111145019532,5.7,9.2,3.3908045977011496,0.8620689655172413,26.356589147286826
13117130412,,,7.572000007629395,8.036000003814697,7.788000049591065,7.7986666870117185,6.0,9.5,6.152156001098599,0.46690469651194727,31.20625771922602
13117130413,,,7.666666626930237,8.166666626930237,7.891666690508525,7.908333314789666,8.6,9.9,17.901861252115058,0.9241555130656468,17.743445692883896
