"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"1400000US13129970100","Census Tract 9701, Gordon County, Georgia","4101","370","62","55","0","18","0","18","0","18","0","18","19","28","0","18","17","25","77","77","75","86","91","71","180","115","305","197","64","49","34","39","1074","289","409","196","254","107","493","196","283","133","571","252","72","52","21","31","0","18",
"1400000US13129970200","Census Tract 9702, Gordon County, Georgia","4901","393","47","41","0","18","30","48","0","18","5","8","8","16","8","15","7","15","52","41","144","183","133","92","357","218","180","98","126","88","52","44","1540","303","364","157","316","112","451","122","400","165","437","159","137","93","56","44","51","48",
"1400000US13129970300","Census Tract 9703, Gordon County, Georgia","5589","486","252","154","0","18","0","18","0","18","0","18","102","96","23","32","39","45","222","130","82","65","124","88","216","127","368","154","357","168","78","54","1770","367","411","188","274","115","473","132","334","123","250","115","162","105","36","38","16","26",
"1400000US13129970400","Census Tract 9704, Gordon County, Georgia","3473","313","123","80","0","13","0","13","0","13","0","13","0","13","0","13","38","60","92","92","42","46","113","106","142","103","123","81","55","43","77","70","851","223","172","79","252","131","479","173","238","96","401","128","179","111","72","47","24","22",
"1400000US13129970500","Census Tract 9705, Gordon County, Georgia","2841","302","81","65","0","13","0","13","0","13","0","13","0","13","0","13","3","24","184","163","8","14","46","36","179","119","216","105","147","87","56","48","620","156","79","42","192","90","415","114","109","46","315","107","133","68","27","28","31","28",
"1400000US13129970600","Census Tract 9706, Gordon County, Georgia","3915","322","207","116","0","18","0","18","0","18","47","71","138","138","12","25","0","18","373","166","57","51","99","71","348","213","126","82","107","65","51","62","718","234","342","136","115","81","615","232","102","80","230","133","143","75","17","25","68","109",
"1400000US13129970700","Census Tract 9707, Gordon County, Georgia","2714","230","39","35","0","13","0","13","0","13","0","13","1","2","23","27","17","20","18","20","47","43","36","26","122","82","175","83","143","73","31","21","726","171","255","111","189","76","450","132","132","71","101","52","96","55","39","30","74","56",
"1400000US13129970800","Census Tract 9708, Gordon County, Georgia","3703","313","79","64","0","18","0","18","0","18","0","18","36","42","0","18","0","18","41","44","14","22","90","60","12","21","70","74","90","80","168","111","892","171","228","126","145","73","701","196","302","105","499","155","255","135","81","57","0","18",
"1400000US13129970900","Census Tract 9709, Gordon County, Georgia","4860","319","176","108","0","18","0","18","0","18","0","18","118","123","11","17","0","18","56","68","7","7","69","50","129","88","226","89","143","78","66","63","1462","311","555","170","458","168","758","239","206","106","245","116","98","73","67","53","10","16",
"1400000US13131950100","Census Tract 9501, Grady County, Georgia","1364","152","11","12","0","13","0","13","0","13","0","13","0","13","0","13","0","13","13","18","27","36","17","22","22","16","89","68","69","46","12","12","478","116","164","63","75","43","154","58","152","50","59","35","15","13","0","13","7","12",
"1400000US13131950200","Census Tract 9502, Grady County, Georgia","2009","230","26","22","0","13","0","13","0","13","0","13","6","8","1","3","9","12","23","28","12","17","19","19","35","27","70","41","151","85","25","25","640","161","174","78","166","68","289","102","116","55","127","70","111","90","7","14","2","7",
"1400000US13131950300","Census Tract 9503, Grady County, Georgia","2754","265","128","88","0","13","0","13","0","13","0","13","0","13","13","21","0","13","87","65","32","33","36","34","102","64","108","62","111","70","71","52","818","188","104","49","179","87","435","124","157","81","170","75","130","67","38","30","35","37",
"1400000US13131950400","Census Tract 9504, Grady County, Georgia","4523","393","258","121","0","18","0","18","0","18","0","18","44","40","24","49","0","18","63","61","15","19","77","73","314","153","327","146","300","162","113","89","1322","253","277","118","237","115","377","134","342","137","236","99","147","79","26","33","24","37",
"1400000US13131950500","Census Tract 9505, Grady County, Georgia","4524","338","325","209","0","18","0","18","0","18","0","18","0","18","69","102","0","18","26","40","14","24","97","65","336","161","226","145","254","129","95","73","1242","330","282","123","91","69","445","150","359","197","446","175","132","83","13","21","72","74",
"1400000US13131950600","Census Tract 9506, Grady County, Georgia","1553","185","33","29","0","13","0","13","0","13","0","13","13","20","0","13","0","13","8","13","16","18","40","33","8","12","16","16","49","44","35","23","527","133","116","55","120","51","167","56","80","45","187","82","107","68","27","23","4","7",
"1400000US13133950100","Census Tract 9501, Greene County, Georgia","1685","174","26","23","0","13","0","13","0","13","0","13","0","13","10","11","0","13","0","13","28","29","15","16","57","49","46","43","72","49","40","29","675","139","143","82","86","43","252","87","50","33","63","39","83","44","17","17","22","27",
"1400000US13133950200","Census Tract 9502, Greene County, Georgia","1529","164","59","34","0","13","0","13","0","13","0","13","0","13","11","22","3","5","8","9","51","37","32","23","61","31","83","53","85","40","3","6","569","105","126","45","92","31","159","67","58","30","70","31","18","12","32","24","9","10",
"1400000US13133950301","Census Tract 9503.01, Greene County, Georgia","1991","142","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","8","136","54","15","16","64","37","235","83","121","58","715","160","507","114","152","78","41","37",
"1400000US13133950302","Census Tract 9503.02, Greene County, Georgia","1873","168","7","11","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","14","8","10","17","14","8","88","83","0","13","418","123","114","48","210","108","230","90","112","54","403","104","129","49","79","46","45","43",
"1400000US13133950303","Census Tract 9503.03, Greene County, Georgia","2904","289","306","237","0","13","0","13","0","13","0","13","0","13","0","13","4","8","30","32","109","78","132","123","92","63","275","108","126","78","135","87","855","155","145","83","50","39","206","82","172","116","128","79","99","59","17","25","23","38",
"1400000US13133950400","Census Tract 9504, Greene County, Georgia","914","130","37","26","0","13","0","13","0","13","0","13","5","9","0","13","2","4","16","18","9","15","19","15","19","15","94","46","54","34","22","22","399","97","48","35","28","21","85","43","23","23","18","14","32","27","4","6","0","13",
"1400000US13133950500","Census Tract 9505, Greene County, Georgia","1044","129","7","9","0","13","0","13","0","13","0","13","9","15","0","13","0","13","1","3","27","32","0","13","38","29","23","24","29","19","10","11","327","80","40","25","65","30","218","65","45","25","143","47","35","24","12","13","15","17",
"1400000US13135050103","Census Tract 501.03, Gwinnett County, Georgia","6574","409","55","49","0","18","0","18","0","18","0","18","0","18","22","36","0","18","30","32","163","171","146","124","201","160","147","80","156","115","137","76","1407","238","190","80","523","179","1314","269","464","142","1156","266","297","108","83","56","83","76",
"1400000US13135050105","Census Tract 501.05, Gwinnett County, Georgia","2421","412","29","28","0","13","0","13","0","13","0","13","0","13","0","13","78","76","190","123","7","11","18","20","97","107","72","60","101","78","40","39","953","200","36","28","49","48","261","92","210","100","198","85","57","41","7","10","18","23",
"1400000US13135050106","Census Tract 501.06, Gwinnett County, Georgia","7246","566","57","59","0","18","0","18","0","18","0","18","117","131","0","18","0","18","291","181","0","18","446","352","95","99","126","105","118","78","174","108","1852","329","333","197","444","206","1076","270","454","179","1262","313","314","120","55","45","32","35",
"1400000US13135050107","Census Tract 501.07, Gwinnett County, Georgia","4026","404","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","45","67","73","74","20","29","21","35","13","20","15","23","889","306","98","70","287","128","712","229","576","201","824","221","385","201","21","35","47","64",
"1400000US13135050108","Census Tract 501.08, Gwinnett County, Georgia","5898","368","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","45","57","89","77","0","18","172","171","11","18","450","181","187","107","305","135","998","245","479","193","2241","317","754","252","61","48","106","80",
"1400000US13135050109","Census Tract 501.09, Gwinnett County, Georgia","4557","533","35","36","0","18","0","18","0","18","0","18","0","18","110","139","0","18","7","29","0","18","0","18","90","130","73","83","26","41","48","46","633","247","41","50","122","87","753","290","640","286","1156","308","627","234","142","120","54","55",
"1400000US13135050205","Census Tract 502.05, Gwinnett County, Georgia","3015","294","10","15","0","13","0","13","0","13","0","13","0","13","0","13","24","25","43","66","13","20","41","42","20","22","42","49","54","65","113","71","777","274","79","54","159","92","521","180","243","112","619","181","217","103","40","37","0","13",
"1400000US13135050208","Census Tract 502.08, Gwinnett County, Georgia","4068","362","22","35","0","18","0","18","0","18","0","18","0","18","0","18","41","62","73","66","0","18","0","18","151","133","1","16","0","18","11","19","931","336","74","64","283","162","470","176","336","145","1228","295","351","156","78","78","18","28",
"1400000US13135050209","Census Tract 502.09, Gwinnett County, Georgia","6447","603","13","21","0","18","0","18","0","18","0","18","4","8","11","18","0","18","22","29","0","18","47","61","64","99","10","16","134","124","101","114","1303","338","204","137","164","84","683","217","1071","354","1991","442","505","220","105","77","15","25",
"1400000US13135050210","Census Tract 502.10, Gwinnett County, Georgia","4516","402","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","71","90","1","3","68","82","8","15","294","248","30","38","58","70","726","342","99","76","454","227","661","261","213","137","1425","319","342","157","0","18","66","55",
"1400000US13135050211","Census Tract 502.11, Gwinnett County, Georgia","3118","407","13","18","0","18","0","18","116","157","22","37","0","18","0","18","29","49","136","121","0","18","24","32","63","65","97","66","19","25","9","15","980","280","184","146","47","51","499","148","370","176","370","190","111","61","15","24","14","18",
"1400000US13135050212","Census Tract 502.12, Gwinnett County, Georgia","7441","379","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","32","47","0","20","13","21","65","64","25","32","52","54","36","45","710","251","86","76","203","96","972","235","583","191","3034","336","1197","295","371","238","62","44",
"1400000US13135050213","Census Tract 502.13, Gwinnett County, Georgia","7911","534","70","54","0","20","0","20","38","31","0","20","0","20","0","20","0","20","18","23","16","25","33","46","44","56","27","32","15","24","14","21","1093","301","106","76","366","151","1142","365","647","214","2807","532","978","230","224","111","273","143",
"1400000US13135050214","Census Tract 502.14, Gwinnett County, Georgia","5758","380","51","61","11","17","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","31","49","0","18","56","53","30","50","1284","356","109","102","210","112","669","201","490","193","1900","323","710","236","164","108","43","51",
"1400000US13135050215","Census Tract 502.15, Gwinnett County, Georgia","2128","243","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","2","12","1","2","4","8","7","13","0","13","423","188","20","31","78","73","250","111","266","160","645","206","337","136","54","56","41","51",
"1400000US13135050216","Census Tract 502.16, Gwinnett County, Georgia","5678","481","16","22","0","18","0","18","0","18","0","18","0","18","0","18","52","77","23","39","9","16","4","12","38","58","61","73","0","18","18","29","897","325","25","30","125","78","419","207","659","309","2235","315","636","243","318","180","143","104",
"1400000US13135050217","Census Tract 502.17, Gwinnett County, Georgia","6795","577","224","240","0","18","0","18","0","18","0","18","0","18","0","18","0","18","58","65","0","18","24","35","81","104","52","62","59","68","173","165","823","272","94","108","196","120","830","278","498","221","2446","420","733","259","326","149","178","107",
"1400000US13135050218","Census Tract 502.18, Gwinnett County, Georgia","2744","434","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","132","174","0","13","66","90","178","142","60","71","122","153","31","25","866","394","50","28","115","66","348","143","317","129","325","139","130","74","4","7","0","13",
"1400000US13135050219","Census Tract 502.19, Gwinnett County, Georgia","2595","239","40","41","0","13","0","13","74","88","27","33","21","32","0","13","0","13","0","13","17","30","16","30","15","25","42","52","0","13","30","46","536","196","20","32","82","39","409","126","261","90","662","166","284","103","31","48","28","31",
"1400000US13135050220","Census Tract 502.20, Gwinnett County, Georgia","3959","322","31","48","0","18","0","18","0","18","0","18","0","18","0","18","0","18","85","90","0","18","0","18","0","18","34","45","44","65","139","117","876","236","221","170","257","117","284","130","300","172","1046","232","423","164","101","95","118","88",
"1400000US13135050304","Census Tract 503.04, Gwinnett County, Georgia","3384","349","97","64","0","18","0","18","0","18","0","18","25","29","39","63","0","18","135","144","29","26","23","37","90","62","70","65","42","38","110","60","1095","251","57","32","131","85","675","187","171","87","432","174","103","69","60","54","0","18",
"1400000US13135050306","Census Tract 503.06, Gwinnett County, Georgia","2882","272","212","127","0","13","0","13","70","60","123","104","14","16","31","37","37","53","158","72","202","114","58","48","287","136","103","79","98","74","45","37","735","159","78","54","72","59","76","76","135","89","245","106","103","56","0","13","0","13",
"1400000US13135050308","Census Tract 503.08, Gwinnett County, Georgia","2312","167","42","42","0","13","0","13","0","13","0","13","13","21","0","13","0","13","0","13","0","13","0","13","0","13","24","35","0","13","7","12","170","56","27","25","74","39","163","85","104","89","1055","174","489","111","135","53","9","14",
"1400000US13135050309","Census Tract 503.09, Gwinnett County, Georgia","5494","348","15","20","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","5","8","114","80","776","250","52","45","166","65","738","210","638","187","1877","302","842","154","129","61","142","55",
"1400000US13135050310","Census Tract 503.10, Gwinnett County, Georgia","3965","280","20","32","0","18","0","18","0","18","0","18","0","18","0","18","0","18","42","60","0","18","0","18","0","18","0","18","0","18","103","98","569","223","51","52","157","87","458","144","340","168","1307","259","675","170","128","88","115","89",
"1400000US13135050311","Census Tract 503.11, Gwinnett County, Georgia","1968","177","13","19","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","12","19","0","13","25","25","37","52","294","97","35","38","52","48","169","68","103","64","754","113","292","105","67","38","115","60",
"1400000US13135050313","Census Tract 503.13, Gwinnett County, Georgia","4713","425","88","81","0","18","0","18","0","18","0","18","0","18","0","18","23","30","55","68","0","18","38","43","61","72","31","45","81","78","217","184","970","334","102","76","316","166","967","266","271","124","856","253","383","153","180","111","74","67",
"1400000US13135050314","Census Tract 503.14, Gwinnett County, Georgia","6213","619","50","57","0","20","0","20","31","49","0","20","53","87","0","20","39","62","160","148","26","41","213","177","131","125","130","128","8","22","173","163","1567","505","161","120","300","153","1124","291","360","156","1281","323","367","178","19","30","20","34",
"1400000US13135050315","Census Tract 503.15, Gwinnett County, Georgia","3280","278","14","16","0","18","0","18","0","18","16","24","0","18","24","40","12","19","136","161","0","18","12","17","65","66","0","18","13","17","45","27","654","187","106","80","162","88","550","169","247","99","837","126","291","95","67","51","29","24",
"1400000US13135050317","Census Tract 503.17, Gwinnett County, Georgia","2028","294","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","207","181","0","13","148","155","0","13","0","13","0","13","49","45","189","100","83","66","42","42","660","264","227","111","320","128","94","55","0","13","9","14",
"1400000US13135050318","Census Tract 503.18, Gwinnett County, Georgia","1896","342","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","20","32","47","53","23","36","0","13","71","70","24","39","0","13","218","184","13","22","81","91","304","150","185","128","586","132","277","182","24","37","23","36",
"1400000US13135050319","Census Tract 503.19, Gwinnett County, Georgia","3569","306","63","59","0","18","0","18","11","17","0","18","34","39","8","12","143","95","312","199","126","86","102","58","204","106","109","80","95","73","143","85","921","254","34","49","111","67","380","135","300","103","319","130","153","90","1","5","0","18",
"1400000US13135050320","Census Tract 503.20, Gwinnett County, Georgia","3471","422","86","71","0","18","0","18","18","31","56","86","0","18","72","83","96","120","155","208","176","156","45","45","316","154","175","117","45","44","82","68","752","235","218","115","153","89","360","130","312","178","240","125","44","53","58","58","12","19",
"1400000US13135050321","Census Tract 503.21, Gwinnett County, Georgia","2980","179","15","24","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","18","28","0","13","0","13","0","13","37","43","203","90","0","13","103","83","256","101","109","59","1296","177","692","146","205","76","46","35",
"1400000US13135050322","Census Tract 503.22, Gwinnett County, Georgia","2991","210","18","31","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","9","0","13","0","13","0","13","0","13","149","62","9","14","88","50","297","94","137","68","1510","228","609","153","88","56","81","70",
"1400000US13135050410","Census Tract 504.10, Gwinnett County, Georgia","3740","378","195","137","0","18","0","18","0","18","0","18","27","35","126","110","24","39","136","102","87","86","74","69","84","66","82","72","109","103","131","86","888","221","137","68","250","138","451","136","274","128","418","167","170","80","37","29","40","42",
"1400000US13135050415","Census Tract 504.15, Gwinnett County, Georgia","2610","182","9","14","0","13","0","13","0","13","0","13","13","20","0","13","24","38","0","13","0","13","0","13","24","28","15","16","31","36","43","36","532","199","30","28","229","97","442","135","207","96","675","128","281","114","44","31","11","17",
"1400000US13135050416","Census Tract 504.16, Gwinnett County, Georgia","2155","251","12","18","0","13","0","13","0","13","0","13","19","30","0","13","0","13","0","13","17","26","7","11","48","46","46","38","24","20","35","31","438","145","70","38","174","86","309","94","207","90","485","181","182","69","31","35","51","35",
"1400000US13135050417","Census Tract 504.17, Gwinnett County, Georgia","3261","325","182","126","0","18","0","18","0","18","0","18","78","62","103","79","93","85","298","153","96","67","127","72","191","120","98","77","86","83","95","65","723","220","107","69","83","60","293","99","204","103","266","101","124","77","6","11","8","13",
"1400000US13135050418","Census Tract 504.18, Gwinnett County, Georgia","4416","731","207","165","0","18","0","18","41","66","0","18","116","134","36","57","79","115","483","208","17","28","27","46","276","151","86","62","33","27","150","113","824","268","72","53","154","126","602","199","386","179","678","236","117","163","13","20","19","30",
"1400000US13135050419","Census Tract 504.19, Gwinnett County, Georgia","4986","485","166","99","0","18","0","18","0","18","8","15","31","50","55","62","157","137","430","283","244","143","31","48","5","10","67","70","29","46","69","59","1446","430","221","123","200","112","738","269","328","152","524","149","139","76","28","45","70","63",
"1400000US13135050421","Census Tract 504.21, Gwinnett County, Georgia","4651","547","112","95","0","18","0","18","29","48","0","18","108","98","75","89","48","54","280","174","0","18","163","104","204","162","71","65","152","114","98","77","1129","397","132","84","278","150","604","193","517","204","449","136","202","109","0","18","0","18",
"1400000US13135050422","Census Tract 504.22, Gwinnett County, Georgia","4290","597","298","155","0","18","0","18","0","18","0","18","146","104","64","77","51","63","182","176","22","35","21","33","262","136","56","66","106","101","136","123","990","315","62","61","206","122","714","245","299","145","470","210","172","110","33","36","0","18",
"1400000US13135050423","Census Tract 504.23, Gwinnett County, Georgia","4210","498","140","122","0","18","0","18","0","18","0","18","130","128","31","49","38","55","56","63","41","54","16","20","39","53","124","117","93","99","138","118","1115","244","171","102","339","140","587","204","503","220","476","205","119","75","19","23","35","43",
"1400000US13135050424","Census Tract 504.24, Gwinnett County, Georgia","4591","651","192","123","0","18","0","18","0","18","13","26","275","299","0","18","33","41","411","293","45","67","28","36","187","114","29","42","114","109","120","105","663","223","146","81","213","136","569","196","662","276","675","283","216","98","0","18","0","18",
"1400000US13135050425","Census Tract 504.25, Gwinnett County, Georgia","3673","284","30","33","0","18","0","18","0","18","0","18","6","10","0","18","17","20","0","18","12","20","46","38","13","20","39","35","26","37","56","35","560","225","104","52","202","79","410","148","337","136","1007","165","623","138","137","70","48","34",
"1400000US13135050426","Census Tract 504.26, Gwinnett County, Georgia","4671","428","47","70","0","18","0","18","0","18","0","18","0","18","0","18","0","18","9","21","0","18","0","18","0","18","117","103","81","83","69","84","878","183","68","47","225","93","653","205","533","186","1260","273","489","137","168","110","74","51",
"1400000US13135050427","Census Tract 504.27, Gwinnett County, Georgia","4204","282","87","70","0","18","0","18","0","18","0","18","0","18","37","57","0","18","125","107","58","69","23","37","19","25","43","43","21","34","80","55","621","184","79","48","208","86","530","124","324","115","1178","183","602","130","96","62","73","45",
"1400000US13135050428","Census Tract 504.28, Gwinnett County, Georgia","4025","206","65","53","0","18","0","18","0","18","43","60","42","58","9","14","0","18","28","32","0","18","58","56","10","16","47","44","0","18","43","48","551","135","0","18","147","67","512","130","401","130","1384","203","515","138","66","38","104","49",
"1400000US13135050429","Census Tract 504.29, Gwinnett County, Georgia","4848","334","42","55","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","94","85","35","40","54","50","120","102","805","224","64","57","221","102","753","197","379","138","1345","277","668","200","217","175","51","55",
"1400000US13135050430","Census Tract 504.30, Gwinnett County, Georgia","3617","278","20","24","0","13","0","13","0","13","0","13","0","13","0","13","14","23","7","12","30","27","23","26","47","36","91","92","101","90","93","63","937","200","107","57","168","82","475","119","384","126","676","139","343","125","54","47","47","32",
"1400000US13135050431","Census Tract 504.31, Gwinnett County, Georgia","5105","571","147","114","0","18","0","18","0","18","0","18","42","60","0","18","0","18","317","290","0","18","39","46","61","73","50","54","87","93","212","184","926","274","183","164","220","195","597","211","736","295","754","315","461","185","67","60","206","169",
"1400000US13135050432","Census Tract 504.32, Gwinnett County, Georgia","4017","378","98","82","0","18","0","18","0","18","0","18","46","69","0","18","37","46","76","109","51","39","35","33","179","105","65","55","27","34","50","36","1018","247","87","76","142","67","530","153","384","116","753","198","297","109","39","33","103","72",
"1400000US13135050433","Census Tract 504.33, Gwinnett County, Georgia","1706","173","0","13","0","13","7","12","0","13","12","20","23","27","28","31","3","11","110","82","0","13","79","83","39","36","24","28","35","36","18","21","414","152","17","20","31","31","170","84","184","94","297","88","197","90","9","10","9","14",
"1400000US13135050434","Census Tract 504.34, Gwinnett County, Georgia","5041","904","255","173","0","18","0","18","0","18","0","18","104","120","212","160","80","100","542","341","264","192","219","188","212","185","88","98","76","90","227","176","916","367","194","127","181","157","378","165","424","259","524","199","93","58","35","49","17","28",
"1400000US13135050435","Census Tract 504.35, Gwinnett County, Georgia","2333","308","39","41","0","13","0","13","0","13","21","33","28","50","0","13","39","45","106","80","230","135","14","29","58","60","38","43","97","118","0","13","540","201","141","119","63","54","380","149","83","65","328","195","128","117","0","13","0","13",
"1400000US13135050436","Census Tract 504.36, Gwinnett County, Georgia","5077","737","173","132","0","18","0","18","0","18","10","18","11","24","0","18","0","18","186","195","104","124","91","79","135","144","301","202","97","82","184","183","1233","389","128","93","352","148","488","198","655","299","751","263","142","98","20","31","16","28",
"1400000US13135050511","Census Tract 505.11, Gwinnett County, Georgia","6336","480","214","168","0","20","0","20","0","20","0","20","0","20","22","36","7","15","57","75","80","80","62","66","220","162","104","87","178","116","90","69","1259","321","59","64","381","196","910","304","470","162","1592","263","460","153","63","55","108","99",
"1400000US13135050520","Census Tract 505.20, Gwinnett County, Georgia","2939","384","77","72","0","13","0","13","0","13","0","13","34","51","11","26","0","13","50","53","15","20","63","68","156","190","75","74","82","67","35","38","933","203","88","57","219","95","486","150","204","142","263","102","115","66","27","26","6","11",
"1400000US13135050521","Census Tract 505.21, Gwinnett County, Georgia","3411","395","25","25","5","10","0","13","0","13","24","39","16","17","0","13","0","13","171","139","26","33","65","54","116","91","25","20","47","43","149","114","736","207","312","160","215","86","529","112","286","109","568","159","77","47","6","9","13","15",
"1400000US13135050522","Census Tract 505.22, Gwinnett County, Georgia","3203","435","57","53","0","18","0","18","0","18","0","18","10","16","66","73","0","18","0","18","121","152","64","71","140","103","130","86","46","30","51","40","828","177","156","91","219","94","510","151","218","98","467","159","103","50","0","18","17","19",
"1400000US13135050523","Census Tract 505.23, Gwinnett County, Georgia","4574","650","17","31","0","18","16","25","0","18","0","18","0","18","0","18","0","18","27","49","41","57","7","11","91","98","99","51","59","68","14","36","867","336","63","68","181","116","1096","339","456","197","1089","331","329","139","71","80","51","79",
"1400000US13135050524","Census Tract 505.24, Gwinnett County, Georgia","3293","306","91","59","0","18","0","18","0","18","0","18","0","18","0","18","0","18","34","25","3","6","97","80","58","64","75","87","80","66","142","84","1012","204","248","118","78","59","422","134","361","139","408","142","149","62","22","19","13","20",
"1400000US13135050525","Census Tract 505.25, Gwinnett County, Georgia","4595","285","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","16","27","0","18","76","75","33","44","105","81","151","130","853","293","121","107","291","135","918","247","566","186","1179","301","223","105","20","38","43","48",
"1400000US13135050526","Census Tract 505.26, Gwinnett County, Georgia","2913","299","97","90","0","13","0","13","2","4","0","13","0","13","39","38","29","36","0","13","0","13","58","56","154","119","133","98","28","34","41","54","811","263","241","111","167","84","399","158","240","123","317","133","131","70","26","40","0","13",
"1400000US13135050527","Census Tract 505.27, Gwinnett County, Georgia","3893","298","0","18","0","18","0","18","0","18","0","18","0","18","60","101","0","18","0","18","0","18","26","42","47","51","67","62","0","18","107","116","668","166","181","89","240","83","419","177","308","119","1311","238","369","125","49","34","41","58",
"1400000US13135050528","Census Tract 505.28, Gwinnett County, Georgia","3245","279","43","54","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","107","110","36","46","8","16","19","24","0","18","42","39","813","213","190","117","165","74","510","161","150","84","872","209","187","89","41","50","62","59",
"1400000US13135050529","Census Tract 505.29, Gwinnett County, Georgia","2340","166","41","49","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","46","71","30","34","146","108","652","145","16","26","99","71","247","116","189","102","693","166","130","75","43","51","8","12",
"1400000US13135050530","Census Tract 505.30, Gwinnett County, Georgia","3816","203","29","30","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","11","18","33","49","59","59","2","4","74","59","748","165","83","55","153","77","658","175","420","167","1013","223","383","148","60","47","90","59",
"1400000US13135050531","Census Tract 505.31, Gwinnett County, Georgia","4635","471","21","29","0","18","15","28","0","18","0","18","0","18","0","18","92","85","257","199","0","18","35","57","65","88","48","79","77","85","38","40","847","278","213","142","120","88","689","226","464","164","1267","335","260","131","44","37","83","80",
"1400000US13135050532","Census Tract 505.32, Gwinnett County, Georgia","4643","492","92","88","0","18","0","18","0","18","0","18","0","18","0","18","136","181","0","18","0","18","0","18","42","52","111","115","112","125","59","74","957","356","16","25","202","104","941","263","371","164","1107","261","471","161","0","18","26","38",
"1400000US13135050533","Census Tract 505.33, Gwinnett County, Georgia","4837","402","236","161","0","18","0","18","76","131","0","18","0","18","26","39","0","18","93","81","44","55","0","18","54","70","78","77","165","129","200","104","1533","403","116","93","105","67","538","211","289","153","872","206","325","156","74","80","13","21",
"1400000US13135050534","Census Tract 505.34, Gwinnett County, Georgia","5094","575","145","116","0","18","0","18","77","111","0","18","87","106","47","68","80","95","97","106","0","18","147","137","224","178","23","36","76","115","43","51","1181","303","168","145","91","70","1040","409","394","176","921","286","253","147","0","18","0","18",
"1400000US13135050535","Census Tract 505.35, Gwinnett County, Georgia","4293","377","0","18","0","18","0","18","0","18","18","32","47","72","0","18","38","60","171","99","0","18","23","38","126","137","41","44","157","142","126","144","744","265","223","142","290","105","629","191","392","141","987","227","260","136","21","30","0","18",
"1400000US13135050536","Census Tract 505.36, Gwinnett County, Georgia","2943","279","22","35","0","18","0","18","0","18","0","18","0","18","0","18","8","14","30","39","37","56","50","64","106","80","51","54","34","54","87","101","692","197","46","41","201","91","531","145","289","168","563","148","110","60","55","41","31","34",
"1400000US13135050537","Census Tract 505.37, Gwinnett County, Georgia","2630","406","0","13","0","13","0","13","0","13","0","13","0","13","35","41","0","13","0","13","0","13","11","28","23","28","34","31","71","63","15","25","658","195","207","176","154","86","463","162","430","180","411","140","111","77","0","13","7","11",
"1400000US13135050538","Census Tract 505.38, Gwinnett County, Georgia","4986","456","51","45","0","18","0","18","0","18","12","20","165","158","0","18","4","12","0","18","6","20","0","18","49","80","102","125","118","161","33","55","951","298","179","129","221","103","750","300","323","154","1620","554","279","129","73","71","50","44",
"1400000US13135050539","Census Tract 505.39, Gwinnett County, Georgia","2844","398","101","114","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","24","28","247","344","18","27","79","83","71","59","163","90","778","200","100","75","76","71","421","146","217","94","452","147","97","59","0","13","0","13",
"1400000US13135050540","Census Tract 505.40, Gwinnett County, Georgia","4273","363","16","32","0","18","0","18","0","18","0","18","0","18","0","18","0","18","18","29","28","44","0","18","0","18","93","105","0","18","0","18","874","261","192","130","230","159","864","320","365","171","1089","263","466","178","10","19","28","46",
